market,propertyName,city,country,contactRole,email,phone,website,sourceUrl,verificationStatus
UK,Cove Huntingdon House,London,United Kingdom,Decision maker,ask.huntingdonhouse@staycove.com,+44 20 7269 6550,https://www.lockeliving.com,https://www.lockeliving.com/en/contact-us,verified
UK,Cove Landmark Pinnacle,London,United Kingdom,Decision maker,ask.landmarkpinnacle@staycove.com,+44 20 3972 4169,https://www.lockeliving.com,https://www.lockeliving.com/en/contact-us,verified
UK,Cove The Moorgate,London,United Kingdom,Property,ask.themoorgate@staycove.com,,https://www.lockeliving.com,https://www.lockeliving.com/en/contact,verified
UK,Covent Garden Hotel,London,United Kingdom,Decision maker,hellejensen@firmdale.com,+44 (0)20 7806 1000,https://www.firmdalehotels.com,https://www.firmdalehotels.com/hotels/covent-garden-hotel/contacts-faqs,verified
UK,Covent Garden Hotel,London,United Kingdom,Property,reservations@coventgardenhotel.co.uk,+44 (0)20 7806 1000,https://www.firmdalehotels.com,https://www.firmdalehotels.com/hotels/covent-garden-hotel/contacts-faqs,verified
UK,Covent Garden Hotel,London,United Kingdom,Sales,sales@firmdale.com,+44 (0)20 7806 1000,https://www.firmdalehotels.com,https://www.firmdalehotels.com/hotels/covent-garden-hotel/contacts-faqs,verified
UK,Dorset Square Hotel,London,United Kingdom,Decision maker,lucaperletti@firmdale.com,,https://www.firmdalehotels.com,https://www.firmdalehotels.com/hotels/dorset-square-hotel/contacts-faqs,verified
UK,Dorset Square Hotel,London,United Kingdom,Property,reservations@dorsetsquarehotel.com,,https://www.firmdalehotels.com,https://www.firmdalehotels.com/hotels/dorset-square-hotel/contacts-faqs,verified
UK,Dorset Square Hotel,London,United Kingdom,Sales,sales@firmdale.com,,https://www.firmdalehotels.com,https://www.firmdalehotels.com/hotels/dorset-square-hotel/contacts-faqs,verified
UK,Durrants Hotel,London,United Kingdom,Property,enquiries@durrantshotel.co.uk,,https://www.durrantshotel.co.uk,https://www.durrantshotel.co.uk/contact/,verified
UK,Eccleston Square Hotel,London,United Kingdom,Property,stay@ecclestonsquarehotel.com,,https://www.ecclestonsquarehotel.com,https://www.ecclestonsquarehotel.com/contact/,verified
UK,Egerton House Hotel,London,United Kingdom,Property,bookeg@egertonhousehotel.com,,https://www.egertonhousehotel.com,https://www.egertonhousehotel.com/contact/,verified
UK,Ember Locke,London,United Kingdom,Decision maker,askember@lockeliving.com,+44 20 7052 7175,https://www.lockeliving.com,https://www.lockeliving.com/en/help/property-information/how-do-i-contact-locke-hotels,verified
UK,Firmdale Hotels,London,United Kingdom,Sales,sales@firmdale.com,,https://www.firmdalehotels.com,https://www.firmdalehotels.com/contact-us,verified
UK,Fraser Place Queen's Gate,London,United Kingdom,Property,queensgate@frasershospitality.com,,https://www.frasershospitality.com,https://www.frasershospitality.com/en/contact-us/,verified
UK,Fraser Residence Canary Wharf,London,United Kingdom,Property,canarywharf@frasershospitality.com,,https://www.frasershospitality.com,https://www.frasershospitality.com/en/contact-us/,verified
UK,Fraser Suites Kensington,London,United Kingdom,Property,kensington@frasershospitality.com,,https://www.frasershospitality.com,https://www.frasershospitality.com/en/contact-us/,verified
UK,Frasers Hospitality UK,London,United Kingdom,Property,reservations.uk@frasershospitality.com,,https://www.frasershospitality.com,https://www.frasershospitality.com/en/contact-us/,verified
UK,Grand Plaza Serviced Apartments,London,United Kingdom,Decision maker,reservations@grandplazaemail.co.uk,+44 20 7985 8000,https://grand-plaza.co.uk,https://grand-plaza.co.uk/faq/,verified
UK,Great Northern Hotel,London,United Kingdom,Property,reservations@greatnorthernhotel.com,,https://www.greatnorthernhotel.com,https://www.greatnorthernhotel.com/,verified
UK,Ham Yard Hotel,London,United Kingdom,Decision maker,julielesauvage-barry@firmdale.com,+44 (0)20 3642 2000,https://www.firmdalehotels.com,https://www.firmdalehotels.com/hotels/ham-yard-hotel/contacts-faqs,verified
UK,Ham Yard Hotel,London,United Kingdom,Property,reservations@hamyardhotel.com,+44 (0)20 3642 2000,https://www.firmdalehotels.com,https://www.firmdalehotels.com/hotels/ham-yard-hotel/contacts-faqs,verified
UK,Ham Yard Hotel,London,United Kingdom,Sales,sales@firmdale.com,+44 (0)20 3642 2000,https://www.firmdalehotels.com,https://www.firmdalehotels.com/hotels/ham-yard-hotel/contacts-faqs,verified
UK,Haymarket Hotel,London,United Kingdom,Decision maker,rachaelrussell@firmdale.com,+44 (0)20 7470 4000,https://www.firmdalehotels.com,https://www.firmdalehotels.com/hotels/haymarket-hotel/contacts-faqs,verified
UK,Haymarket Hotel,London,United Kingdom,Property,reservations@haymarkethotel.co.uk,+44 (0)20 7470 4000,https://www.firmdalehotels.com,https://www.firmdalehotels.com/hotels/haymarket-hotel/contacts-faqs,verified
UK,Haymarket Hotel,London,United Kingdom,Sales,sales@firmdale.com,+44 (0)20 7470 4000,https://www.firmdalehotels.com,https://www.firmdalehotels.com/hotels/haymarket-hotel/contacts-faqs,verified
UK,Hazlitt's Hotel,London,United Kingdom,Decision maker,reservations@hazlitts.co.uk,+44 7700 101475,https://www.hazlittshotel.com,https://www.hazlittshotel.com/contact/,verified
UK,Hotel 41,London,United Kingdom,Decision maker,malcolm41@41hotel.com,+44 20 7300 0041,https://41hotel.com,https://41hotel.com/contact,verified
UK,Hotel 41,London,United Kingdom,Property,lobby@41hotel.com,+44 20 7300 0041,https://41hotel.com,https://41hotel.com/contact,verified
UK,Hotel 41,London,United Kingdom,Reservations,book41@41hotel.com,+44 20 7300 0041,https://41hotel.com,https://41hotel.com/contact,verified
UK,Hotel Café Royal,London,United Kingdom,Property,enquiries@hotelcaferoyal.com,,https://www.hotelcaferoyal.com,https://www.hotelcaferoyal.com/contact/,verified
UK,Hotel Café Royal,London,United Kingdom,Reservations,reservations@hotelcaferoyal.com,,https://www.hotelcaferoyal.com,https://www.hotelcaferoyal.com/contact/,verified
UK,Hotel Café Royal,London,United Kingdom,Sales,eventsandgroups@hotelcaferoyal.com,,https://www.hotelcaferoyal.com,https://www.hotelcaferoyal.com/contact/,verified
UK,Hotel du Vin,London,United Kingdom,Sales,eventsdesk@hotelduvin.com,,https://www.hotelduvin.com,https://www.hotelduvin.com/contact-us/,verified
UK,Hotel du Vin Wimbledon,London,United Kingdom,Decision maker,groupsdesk@hotelduvin.com,+44 20 8194 5109,https://www.hotelduvin.com,https://www.hotelduvin.com/contact-us/,verified
UK,Hotel du Vin Wimbledon,London,United Kingdom,Property,reception.wimbledon@hotelduvin.com,+44 20 8194 5109,https://www.hotelduvin.com,https://www.hotelduvin.com/contact-us/,verified
UK,Jumeirah Group – UK / Europe Sales,London,United Kingdom,Decision maker,uksales@jumeirah.com,+44 20 7858 7555,https://www.jumeirah.com,https://www.jumeirah.com/en/jumeirah-group/contact-us,verified
UK,Kimpton Fitzroy London,London,United Kingdom,Property,hello@kimptonfitzroylondon.com,+442075201800,https://www.kimptonfitzroylondon.com,https://www.kimptonfitzroylondon.com/contact/,verified
UK,Knightsbridge Hotel,London,United Kingdom,Decision maker,jenniriley@firmdale.com,,https://www.firmdalehotels.com,https://www.firmdalehotels.com/hotels/knightsbridge-hotel/contacts-faqs,verified
UK,Knightsbridge Hotel,London,United Kingdom,Property,reservations@knightsbridgehotel.com,,https://www.firmdalehotels.com,https://www.firmdalehotels.com/hotels/knightsbridge-hotel/contacts-faqs,verified
UK,Knightsbridge Hotel,London,United Kingdom,Sales,sales@firmdale.com,,https://www.firmdalehotels.com,https://www.firmdalehotels.com/hotels/knightsbridge-hotel/contacts-faqs,verified
UK,Leman Locke,London,United Kingdom,Decision maker,askleman@lockeliving.com,+44 20 3327 7140,https://www.lockeliving.com,https://www.lockeliving.com/en/help/property-information/how-do-i-contact-locke-hotels,verified
UK,Leonardo Hotel London Aldgate,London,United Kingdom,Property,lla_reservations@leonardohotels.com,,https://www.leonardo-hotels.com,https://www.leonardo-hotels.com/london/leonardo-hotel-london-aldgate/faq,verified
UK,Leonardo Hotel London Croydon,London,United Kingdom,Property,croydon@leonardohotels.com,,https://www.leonardo-hotels.com,https://www.leonardo-hotels.com/london/leonardo-hotel-london-croydon/faq,verified
UK,Leonardo Hotel London Heathrow Airport,London,United Kingdom,Property,londonheathrowreservations@leonardohotels.co.uk,,https://www.leonardo-hotels.com,https://www.leonardo-hotels.com/london/leonardo-hotel-london-heathrow-airport/faq,verified
UK,Leonardo Royal Hotel London City,London,United Kingdom,Property,londonres@leonardohotels.co.uk,,https://www.leonardo-hotels.com,https://www.leonardo-hotels.com/london/leonardo-royal-hotel-london-city/faq,verified
UK,Leonardo Royal Hotel London St Paul's,London,United Kingdom,Property,londonres@leonardohotels.com,,https://www.leonardo-hotels.com,https://www.leonardo-hotels.com/london/leonardo-royal-hotel-london-st-pauls/faq,verified
UK,Leonardo Royal Hotel London Tower Bridge,London,United Kingdom,Property,towerbridgeenquiries@leonardohotels.co.uk,,https://www.leonardo-hotels.com,https://www.leonardo-hotels.com/london/leonardo-royal-hotel-london-tower-bridge/faq,verified
UK,Locke London Canary Wharf,London,United Kingdom,Decision maker,askcanarywharf@lockeliving.com,,https://www.lockeliving.com,https://www.lockeliving.com/en/london/locke-london-canary-wharf,verified
UK,Locke at Beckett Locke,London,United Kingdom,Property,askbeckett@lockeliving.com,,https://www.lockeliving.com,https://www.lockeliving.com/en/contact,verified
UK,Locke at Bermonds Locke,London,United Kingdom,Property,askbermonds@lockeliving.com,,https://www.lockeliving.com,https://www.lockeliving.com/en/contact,verified
UK,Locke at Broken Wharf,London,United Kingdom,Decision maker,askbrokenwharf@lockeliving.com,+44 20 3976 7200,https://www.lockeliving.com,https://www.lockeliving.com/en/help/property-information/how-do-i-contact-locke-hotels,verified
UK,Locke at Buckle Street,London,United Kingdom,Property,askbucklestreet@lockeliving.com,,https://www.lockeliving.com,https://www.lockeliving.com/en/contact,verified
UK,Locke at Canary Wharf,London,United Kingdom,Property,askcanarywharf@lockeliving.com,,https://www.lockeliving.com,https://www.lockeliving.com/en/contact,verified
UK,Malmaison,London,United Kingdom,Property,theteam@malmaison.com,,https://www.malmaison.com,https://www.malmaison.com/contact-us/,verified
UK,Malmaison,London,United Kingdom,Sales,eventsdesk@malmaison.com,,https://www.malmaison.com,https://www.malmaison.com/contact-us/,verified
UK,Malmaison London,London,United Kingdom,Decision maker,groupsdesk@malmaison.com,+44 20 3750 9402,https://www.malmaison.com,https://www.malmaison.com/contact-us/,verified
UK,Malmaison London,London,United Kingdom,Property,london@malmaison.com,+44 20 3750 9402,https://www.malmaison.com,https://www.malmaison.com/contact-us/,verified
UK,Mandarin Oriental Hyde Park London,London,United Kingdom,Property,molon-info@mohg.com,,https://www.mandarinoriental.com,https://www.mandarinoriental.com/en/london/hyde-park/contact-us,verified
UK,Mandarin Oriental Hyde Park London,London,United Kingdom,Reservations,molon-reservations@mohg.com,,https://www.mandarinoriental.com,https://www.mandarinoriental.com/en/london/hyde-park/contact-us,verified
UK,Mandarin Oriental Hyde Park London,London,United Kingdom,Sales,molon-events@mohg.com,,https://www.mandarinoriental.com,https://www.mandarinoriental.com/en/london/hyde-park/contact-us,verified
UK,Mayfair House Apartments,London,United Kingdom,Decision maker,reservations@mayfairhouselondon.co.uk,+44 20 7491 0000,https://mayfairhouselondon.co.uk,https://mayfairhouselondon.co.uk/contact/,verified
UK,Mitre House Hotel,London,United Kingdom,Decision maker,reservations@mitrehousehotel.com,+44 20 7723 8040,https://www.mitrehousehotel.com,https://www.mitrehousehotel.com/hotel-contacts,verified
UK,Motel One London Tower Hill,London,United Kingdom,Property,london-towerhill@motel-one.com,,https://www.motel-one.com,https://www.motel-one.com/en/hotels/london/hotel-london-tower-hill/,verified
UK,Native Bankside,London,United Kingdom,Property,enquiries@nativeplaces.com,020 7313 5867,https://nativeplaces.com,https://nativeplaces.com/contact/,verified
UK,Native Hyde Park,London,United Kingdom,Property,enquiries@nativeplaces.com,020 3111 1764,https://nativeplaces.com,https://nativeplaces.com/contact/,verified
UK,Native Mayfair,London,United Kingdom,Property,enquiries@nativeplaces.com,,https://nativeplaces.com,https://nativeplaces.com/contact/,verified
UK,Nobu Hotel London Portman Square,London,United Kingdom,Reservations,reserve-portmansquare@nobuhotels.com,,https://www.iconichotelsresorts.com,https://www.iconichotelsresorts.com/,verified
UK,Nobu Hotel London Portman Square,London,United Kingdom,Sales,events-portmansquare@nobuhotels.com,,https://www.iconichotelsresorts.com,https://www.iconichotelsresorts.com/,verified
UK,Number Sixteen,London,United Kingdom,Decision maker,charlottecramptonsmith@firmdale.com,+44 (0)20 7589 5232,https://www.firmdalehotels.com,https://www.firmdalehotels.com/hotels/number-sixteen/contacts-faqs,verified
UK,Number Sixteen,London,United Kingdom,Property,reservations@numbersixteenhotel.co.uk,+44 (0)20 7589 5232,https://www.firmdalehotels.com,https://www.firmdalehotels.com/hotels/number-sixteen/contacts-faqs,verified
UK,Number Sixteen,London,United Kingdom,Sales,sales@firmdale.com,+44 (0)20 7589 5232,https://www.firmdalehotels.com,https://www.firmdalehotels.com/hotels/number-sixteen/contacts-faqs,verified
UK,Pan Pacific London,London,United Kingdom,Property,enquiry.pplon@panpacific.com,,https://www.panpacific.com/en/hotels-and-resorts/pp-london.html,https://www.panpacific.com/en/hotels-and-resorts/pp-london.html,verified
UK,Point A London Canary Wharf,London,United Kingdom,Property,canarywharf@pointahotels.com,+4420 7531 8100,https://www.pointahotels.com/our-hotels/canary-wharf/,https://www.pointahotels.com/our-hotels/canary-wharf/,verified
UK,Point A London Kensington,London,United Kingdom,Property,kensington@pointahotels.com,+4420 7370 2700,https://www.pointahotels.com/our-hotels/kensington/,https://www.pointahotels.com/our-hotels/kensington/,verified
UK,Point A London Kings Cross,London,United Kingdom,Property,kingsx@pointahotels.com,+4420 7713 0428,https://www.pointahotels.com/our-hotels/kings-cross/,https://www.pointahotels.com/our-hotels/kings-cross/,verified
UK,Point A London Liverpool Street,London,United Kingdom,Property,liverpoolstreet@pointahotels.com,+4420 7456 0400,https://www.pointahotels.com/our-hotels/liverpool-street/,https://www.pointahotels.com/our-hotels/liverpool-street/,verified
UK,Point A London Paddington,London,United Kingdom,Property,paddington@pointahotels.com,+4420 7258 3140,https://www.pointahotels.com/our-hotels/paddington/,https://www.pointahotels.com/our-hotels/paddington/,verified
UK,Point A London Shoreditch,London,United Kingdom,Property,shoreditch@pointahotels.com,+4420 7655 1720,https://www.pointahotels.com/our-hotels/shoreditch/,https://www.pointahotels.com/our-hotels/shoreditch/,verified
UK,Point A London Waterloo,London,United Kingdom,Property,waterloo@pointahotels.com,+4420 7633 9317,https://www.pointahotels.com/our-hotels/waterloo/,https://www.pointahotels.com/our-hotels/waterloo/,verified
UK,Premier Inn,London,United Kingdom,Sales,business@premierinn.com,,https://www.premierinn.com,https://www.premierinn.com/gb/en/hub.html,verified
UK,Premier Inn / Hub,London,United Kingdom,Sales,group.enquiries@whitbread.com,,https://www.premierinn.com,https://www.premierinn.com/gb/en/hub.html,verified
UK,QHotels Collection,London,United Kingdom,Property,customer-relations@theqhotelscollection.co.uk,,https://www.qhotels.co.uk,https://www.qhotels.co.uk/contact-us/,verified
UK,Raffles London at The OWO,London,United Kingdom,Property,london@raffles.com,+44 20 3907 7500,https://www.raffles.com,https://www.raffles.com/contact-us/,verified
UK,Raffles London at The OWO,London,United Kingdom,Sales,events.london@raffles.com,+44 20 3907 7500,https://www.raffles.com,https://www.raffles.com/contact-us/,verified
UK,Red Carnation Hotels – UK Reservations,London,United Kingdom,Decision maker,uksales@rchmail.com,+44 808 196 8893,https://redcarnationhotels.com,https://redcarnationhotels.com/contact,verified
UK,Red Carnation Hotels – UK Reservations,London,United Kingdom,Property,reservations@redcarnationhotels.com,+44 808 196 8893,https://redcarnationhotels.com,https://redcarnationhotels.com/contact,verified
UK,Room2,London,United Kingdom,Property,reservations@staysecondnature.com,0260722155410,https://www.room2.com,https://www.room2.com/contact,verified
UK,Roomzzz London Stratford,London,United Kingdom,Property,stratford@roomzzz.com,,https://www.roomzzz.com,https://www.roomzzz.com/contact/,verified
UK,Rosewood London,London,United Kingdom,Property,london@rosewoodhotels.com,+44 20 7781 8888,https://www.rosewoodhotels.com,https://www.rosewoodhotels.com/en/london/contact,verified
UK,SACO Holborn,London,United Kingdom,Decision maker,holborn@sacoapartments.com,+44 20 7269 9930,https://www.lockeliving.com,https://www.lockeliving.com/en/contact-us,verified
UK,Sea Containers London,London,United Kingdom,Property,guestservices@seacontainerslondon.com,,https://www.seacontainerslondon.com,https://www.seacontainerslondon.com/,verified
UK,"Shangri-La The Shard, London",London,United Kingdom,Property,london@shangri-la.com,+44 20 7234 8000,https://www.shangri-la.com,https://www.shangri-la.com/london/shangrila/about/,verified
UK,"Shangri-La The Shard, London",London,United Kingdom,Sales,events.slln@shangri-la.com,+44 20 7234 8000,https://www.shangri-la.com,https://www.shangri-la.com/london/shangrila/about/,verified
UK,South Place Hotel,London,United Kingdom,Property,frontdesk@southplacehotel.com,,https://www.southplacehotel.com,https://www.southplacehotel.com/contact-us/,verified
UK,St. Pancras London Autograph Collection,London,United Kingdom,Property,concierge.stpancras@autographhotels.com,,https://www.stpancraslondon.com,https://www.stpancraslondon.com/,verified
UK,St. Pancras London Autograph Collection,London,United Kingdom,Reservations,guestservices.stpancras@autographhotels.com,,https://www.stpancraslondon.com,https://www.stpancraslondon.com/,verified
UK,St. Pancras London Autograph Collection,London,United Kingdom,Sales,events.stpancras@autographhotels.com,,https://www.stpancraslondon.com,https://www.stpancraslondon.com/,verified
UK,Stattons Boutique Hotel,London,United Kingdom,Decision maker,info@stattonshotel.co.uk,,https://www.stattonshotel.co.uk,https://www.stattonshotel.co.uk/,verified
UK,Strand Palace Hotel,London,United Kingdom,Property,info@strandpalacehotel.co.uk,,https://www.iconichotelsresorts.com,https://www.strandpalacehotel.co.uk/contact/,verified
UK,Strand Palace Hotel,London,United Kingdom,Reservations,reservations@strandpalacehotel.co.uk,,https://www.iconichotelsresorts.com,https://www.strandpalacehotel.co.uk/contact/,verified
UK,Strand Palace Hotel,London,United Kingdom,Sales,meetings@strandpalacehotel.co.uk,,https://www.iconichotelsresorts.com,https://www.strandpalacehotel.co.uk/contact/,verified
UK,The Academy Hotel,London,United Kingdom,Decision maker,saleshq@ytlhotels.co.uk,+44 20 7631 4115,https://theacademyhotel.co.uk,https://theacademyhotel.co.uk/pages/contact-us.html,verified
UK,The Academy Hotel,London,United Kingdom,Property,reservations@theacademyhotel.co.uk,+44 20 7631 4115,https://theacademyhotel.co.uk,https://theacademyhotel.co.uk/pages/contact-us.html,verified
UK,The Ampersand Hotel,London,United Kingdom,Decision maker,sales@ampersandhotel.com,+44 20 7589 5895,https://ampersandhotel.com,https://ampersandhotel.com/contact/,verified
UK,The Ampersand Hotel,London,United Kingdom,Property,info@ampersandhotel.com,+44 20 7589 5895,https://ampersandhotel.com,https://ampersandhotel.com/contact/,verified
UK,The Ampersand Hotel,London,United Kingdom,Reservations,stay@ampersandhotel.com,+44 20 7589 5895,https://ampersandhotel.com,https://ampersandhotel.com/contact/,verified
UK,The Bailey's Hotel London Kensington,London,United Kingdom,Decision maker,sales.baileys@millenniumhotels.co.uk,+44 20 7373 6000,https://millenniumhotels.com/en/london/the-baileys-hotel-london,https://millenniumhotels.com/en/london/the-baileys-hotel-london,verified
UK,The Bailey's Hotel London Kensington,London,United Kingdom,Property,reservations.baileys@millenniumhotels.co.uk,+44 20 7373 6000,https://millenniumhotels.com/en/london/the-baileys-hotel-london,https://millenniumhotels.com/en/london/the-baileys-hotel-london,verified
UK,The Beaumont,London,United Kingdom,Property,info@thebeaumont.com,,https://www.thebeaumont.com,https://www.thebeaumont.com/contact/,verified
UK,The Beaumont,London,United Kingdom,Reservations,reservations@thebeaumont.com,,https://www.thebeaumont.com,https://www.thebeaumont.com/contact/,verified
UK,The Beaumont,London,United Kingdom,Sales,events@thebeaumont.com,,https://www.thebeaumont.com,https://www.thebeaumont.com/contact/,verified
UK,The Berkeley (Maybourne),London,United Kingdom,Decision maker,ksfaltos@maybourne.com,+44 20 7235 6000,https://www.maybourne.com,https://www.maybourne.com/en/about-us/contact,verified
UK,The Berkeley (Maybourne),London,United Kingdom,Property,info@the-berkeley.co.uk,+44 20 7235 6000,https://www.maybourne.com,https://www.maybourne.com/en/about-us/contact,verified
UK,The Berkeley (Maybourne),London,United Kingdom,Reservations,berkeley.reservations@maybourne.com,+44 20 7235 6000,https://www.maybourne.com,https://www.maybourne.com/en/about-us/contact,verified
UK,The Capital Hotel,London,United Kingdom,Property,reception.capital@warwickhotels.com,,https://www.capitalhotel.co.uk,https://www.capitalhotel.co.uk/contact/,verified
UK,The Chelsea Townhouse,London,United Kingdom,Property,reservations@thechelseatownhouse.com,,https://www.iconichotelsresorts.com,https://www.thechelseatownhouse.com/contact/,verified
UK,The Chesterfield Mayfair,London,United Kingdom,Decision maker,alake@chesterfieldmayfair.com,+44 20 7491 2622,https://chesterfieldmayfair.com,https://chesterfieldmayfair.com/contact-us,verified
UK,The Chesterfield Mayfair,London,United Kingdom,Property,reception@chesterfieldmayfair.com,+44 20 7491 2622,https://chesterfieldmayfair.com,https://chesterfieldmayfair.com/contact-us,verified
UK,The Chesterfield Mayfair,London,United Kingdom,Reservations,bookch@chesterfieldmayfair.com,+44 20 7491 2622,https://chesterfieldmayfair.com,https://chesterfieldmayfair.com/contact-us,verified
UK,The Chesterfield Mayfair,London,United Kingdom,Sales,meet@chesterfieldmayfair.com,+44 20 7491 2622,https://chesterfieldmayfair.com,https://chesterfieldmayfair.com/contact-us,verified
UK,The Connaught (Maybourne),London,United Kingdom,Decision maker,sbhalla@the-connaught.co.uk,+44 20 7499 7070,https://www.maybourne.com,https://www.maybourne.com/en/about-us/contact,verified
UK,The Connaught (Maybourne),London,United Kingdom,Property,info@the-connaught.co.uk,+44 20 7499 7070,https://www.maybourne.com,https://www.maybourne.com/en/about-us/contact,verified
UK,The Connaught (Maybourne),London,United Kingdom,Reservations,connaught.reservations@maybourne.com,+44 20 7499 7070,https://www.maybourne.com,https://www.maybourne.com/en/about-us/contact,verified
UK,The Egerton House Hotel,London,United Kingdom,Decision maker,bookeg@rchmail.com,+44 20 7589 2412,https://egertonhousehotel.com,https://egertonhousehotel.com/about/group-accommodation,verified
UK,The Egerton House Hotel,London,United Kingdom,Sales,groupreservations@rchmail.com,+44 20 7589 2412,https://egertonhousehotel.com,https://egertonhousehotel.com/about/group-accommodation,verified
UK,The Emory (Maybourne),London,United Kingdom,Decision maker,ksfaltos@maybourne.com,+44 20 7862 5200,https://www.maybourne.com,https://www.maybourne.com/en/about-us/contact,verified
UK,The Emory (Maybourne),London,United Kingdom,Property,info@the-emory.co.uk,+44 20 7862 5200,https://www.maybourne.com,https://www.maybourne.com/en/about-us/contact,verified
UK,The Emory (Maybourne),London,United Kingdom,Reservations,emory.reservations@maybourne.com,+44 20 7862 5200,https://www.maybourne.com,https://www.maybourne.com/en/about-us/contact,verified
UK,The Gate London,London,United Kingdom,Decision maker,reservations@thegate-london.com,,https://www.thegate-london.com,https://www.thegate-london.com/faqs,verified
UK,The Goring,London,United Kingdom,Property,reservations@thegoring.com,,https://www.thegoring.com,https://www.thegoring.com/contact/,verified
UK,"The Hoxton, Holborn",London,United Kingdom,Decision maker,sales.holborn@thehox.com,+44 20 7661 3000,https://thehoxton.com,https://thehoxton.com/london/holborn/contact/,verified
UK,"The Hoxton, Holborn",London,United Kingdom,Property,hello.holborn@thehox.com,+44 20 7661 3000,https://thehoxton.com,https://thehoxton.com/london/holborn/contact/,verified
UK,"The Hoxton, Holborn",London,United Kingdom,Reservations,book.holborn@thehox.com,+44 20 7661 3000,https://thehoxton.com,https://thehoxton.com/london/holborn/contact/,verified
UK,"The Hoxton, Shepherd's Bush",London,United Kingdom,Decision maker,sales.shebu@thehox.com,+44 20 3540 3140,https://thehoxton.com,https://thehoxton.com/london/shepherds-bush/contact/,verified
UK,"The Hoxton, Shepherd's Bush",London,United Kingdom,Property,hello.shebu@thehox.com,+44 20 3540 3140,https://thehoxton.com,https://thehoxton.com/london/shepherds-bush/contact/,verified
UK,"The Hoxton, Shepherd's Bush",London,United Kingdom,Reservations,book.shebu@thehox.com,+44 20 3540 3140,https://thehoxton.com,https://thehoxton.com/london/shepherds-bush/contact/,verified
UK,"The Hoxton, Shoreditch",London,United Kingdom,Decision maker,sales.shoreditch@thehox.com,+44 20 7550 1000,https://thehoxton.com,https://thehoxton.com/london/shoreditch/contact/,verified
UK,"The Hoxton, Shoreditch",London,United Kingdom,Property,hello.shoreditch@thehox.com,+44 20 7550 1000,https://thehoxton.com,https://thehoxton.com/london/shoreditch/contact/,verified
UK,"The Hoxton, Shoreditch",London,United Kingdom,Reservations,book.shoreditch@thehox.com,+44 20 7550 1000,https://thehoxton.com,https://thehoxton.com/london/shoreditch/contact/,verified
UK,"The Hoxton, Southwark",London,United Kingdom,Decision maker,sales.southwark@thehox.com,+44 20 7903 3000,https://thehoxton.com,https://thehoxton.com/london/southwark/contact/,verified
UK,"The Hoxton, Southwark",London,United Kingdom,Property,hello.southwark@thehox.com,+44 20 7903 3000,https://thehoxton.com,https://thehoxton.com/london/southwark/contact/,verified
UK,"The Hoxton, Southwark",London,United Kingdom,Reservations,book.southwark@thehox.com,+44 20 7903 3000,https://thehoxton.com,https://thehoxton.com/london/southwark/contact/,verified
UK,The Langham London,London,United Kingdom,Property,tllon.concierge@langhamhotels.com,,https://www.langhamhotels.com,https://www.langhamhotels.com/en/the-langham/london/contact-us/,verified
UK,The Langham London,London,United Kingdom,Reservations,tllon.reservations@langhamhotels.com,,https://www.langhamhotels.com,https://www.langhamhotels.com/en/the-langham/london/contact-us/,verified
UK,The Langham London,London,United Kingdom,Sales,tllon.events@langhamhotels.com,,https://www.langhamhotels.com,https://www.langhamhotels.com/en/the-langham/london/contact-us/,verified
UK,The London EDITION,London,United Kingdom,Decision maker,walid.saighi@editionhotels.com,+44 20 7908 7900,https://www.editionhotels.com/london/,https://www.editionhotels.com/contact/,verified
UK,The London EDITION,London,United Kingdom,Property,concierge.london@editionhotels.com,+44 20 7908 7900,https://www.editionhotels.com/london/,https://www.editionhotels.com/contact/,verified
UK,The London EDITION,London,United Kingdom,Reservations,reservations.london@editionhotels.com,+44 20 7908 7900,https://www.editionhotels.com/london/,https://www.editionhotels.com/contact/,verified
UK,The London EDITION – Group Rates,London,United Kingdom,Decision maker,stephanie.harrell@editionhotels.com,+44 20 7908 7981,https://www.editionhotels.com/london/,https://www.editionhotels.com/contact/,verified
UK,The London EDITION – Group Rates,London,United Kingdom,Reservations,reservations.london@editionhotels.com,+44 20 7908 7981,https://www.editionhotels.com/london/,https://www.editionhotels.com/contact/,verified
UK,The London EDITION – Group Rates,London,United Kingdom,Sales,victoria.sullivan@editionhotels.com,+44 20 7908 7981,https://www.editionhotels.com/london/,https://www.editionhotels.com/contact/,verified
UK,The Mandeville Hotel,London,United Kingdom,Decision maker,reservations@mandeville.co.uk,+44 20 7935 5599,https://www.mandeville.co.uk,https://www.mandeville.co.uk/contact-us,verified
UK,The Mandeville Hotel,London,United Kingdom,Property,info@mandeville.co.uk,+44 20 7935 5599,https://www.mandeville.co.uk,https://www.mandeville.co.uk/contact-us,verified
UK,The Mayfair Townhouse,London,United Kingdom,Property,concierge@themayfairtownhouse.com,,https://www.iconichotelsresorts.com,https://www.iconichotelsresorts.com/,verified
UK,The Mayfair Townhouse,London,United Kingdom,Sales,events@themayfairtownhouse.com,,https://www.iconichotelsresorts.com,https://www.iconichotelsresorts.com/,verified
UK,The Mercer Collection,London,United Kingdom,Property,info@themercercollection.co.uk,,https://www.themercercollection.co.uk,https://www.themercercollection.co.uk/book-direct.html,verified
